0.000000,1.000000
1.000000,0.999921
2.000000,0.999684
3.000000,0.999288
4.000000,0.998734
5.000000,0.998023
6.000000,0.997153
7.000000,0.996126
8.000000,0.994941
9.000000,0.993599
10.000000,0.992099
11.000000,0.990442
12.000000,0.988629
13.000000,0.986659
14.000000,0.984533
15.000000,0.982252
16.000000,0.979815
17.000000,0.977223
18.000000,0.974476
19.000000,0.971575
20.000000,0.968521
21.000000,0.965313
22.000000,0.961952
23.000000,0.958439
24.000000,0.954775
25.000000,0.950959
26.000000,0.946993
27.000000,0.942877
28.000000,0.938612
29.000000,0.934199
30.000000,0.929638
31.000000,0.924929
32.000000,0.920074
33.000000,0.915074
34.000000,0.909929
35.000000,0.904640
36.000000,0.899207
37.000000,0.893633
38.000000,0.887917
39.000000,0.882060
40.000000,0.876064
41.000000,0.869930
42.000000,0.863657
43.000000,0.857248
44.000000,0.850704
45.000000,0.844024
46.000000,0.837212
47.000000,0.830267
48.000000,0.823190
49.000000,0.815983
50.000000,0.808647
51.000000,0.801183
52.000000,0.793593
53.000000,0.785876
54.000000,0.778036
55.000000,0.770072
56.000000,0.761987
57.000000,0.753780
58.000000,0.745455
59.000000,0.737012
60.000000,0.728452
61.000000,0.719777
62.000000,0.710987
63.000000,0.702086
64.000000,0.693073
65.000000,0.683951
66.000000,0.674720
67.000000,0.665383
68.000000,0.655940
69.000000,0.646394
70.000000,0.636745
71.000000,0.626996
72.000000,0.617147
73.000000,0.607201
74.000000,0.597159
75.000000,0.587022
76.000000,0.576792
77.000000,0.566471
78.000000,0.556060
79.000000,0.545562
80.000000,0.534977
81.000000,0.524307
82.000000,0.513555
83.000000,0.502721
84.000000,0.491808
85.000000,0.480816
86.000000,0.469749
87.000000,0.458608
88.000000,0.447394
89.000000,0.436109
90.000000,0.424755
91.000000,0.413334
92.000000,0.401847
93.000000,0.390297
94.000000,0.378685
95.000000,0.367013
96.000000,0.355283
97.000000,0.343497
98.000000,0.331657
99.000000,0.319764
100.000000,0.307820
101.000000,0.295828
102.000000,0.283789
103.000000,0.271705
104.000000,0.259578
105.000000,0.247410
106.000000,0.235203
107.000000,0.222959
108.000000,0.210679
109.000000,0.198366
110.000000,0.186022
111.000000,0.173648
112.000000,0.161247
113.000000,0.148820
114.000000,0.136370
115.000000,0.123898
116.000000,0.111406
117.000000,0.098897
118.000000,0.086373
119.000000,0.073834
120.000000,0.061284
121.000000,0.048724
122.000000,0.036157
123.000000,0.023583
124.000000,0.011006
125.000000,-0.001572
126.000000,-0.014151
127.000000,-0.026727
128.000000,-0.039299
129.000000,-0.051865
130.000000,-0.064422
131.000000,-0.076970
132.000000,-0.089505
133.000000,-0.102026
134.000000,-0.114531
135.000000,-0.127018
136.000000,-0.139485
137.000000,-0.151929
138.000000,-0.164350
139.000000,-0.176744
140.000000,-0.189111
141.000000,-0.201448
